,movieId,userId,ratings
1712,3397,23,
1713,3398,23,
1714,3400,23,
1715,3401,23,
1716,3418,23,
1717,3421,23,
1718,3424,23,
1719,3454,23,
1720,3466,23,
1721,3471,23,
1722,3476,23,
1723,3477,23,
1724,3483,23,
1725,3484,23,
1726,3497,23,
1727,3500,23,
1728,3501,23,
1729,3505,23,
1730,3515,23,
1731,3526,23,
1732,3534,23,
1733,3536,23,
1734,3548,23,
1735,3550,23,
1736,3551,23,
1737,3584,23,
1738,3594,23,
1739,3608,23,
1740,3622,23,
1741,3662,23,
1742,3685,23,
1743,3686,23,
1744,3692,23,
1745,3693,23,
1746,3698,23,
1747,3699,23,
1748,3701,23,
1749,3704,23,
1750,3705,23,
1751,3706,23,
1752,3708,23,
1753,3712,23,
1754,3743,23,
1755,3745,23,
1756,3752,23,
1757,3754,23,
1758,3763,23,
1759,3770,23,
1760,3784,23,
1761,3797,23,
1762,3802,23,
1763,3825,23,
1764,3826,23,
1765,3835,23,
1766,3837,23,
1767,3839,23,
1768,1010,23,
1769,1012,23,
1770,1013,23,
1771,1015,23,
1772,1018,23,
1773,1022,23,
1774,1035,23,
1775,1547,23,
1776,2006,23,
1777,2059,23,
1778,2083,23,
1779,2087,23,
1780,2089,23,
1781,2135,23,
1782,2430,23,
1783,2565,23,
1784,2941,23,
1785,3157,23,
1786,3159,23,
1787,3189,23,
1788,3410,23,
1789,3438,23,
1790,3512,23,
1791,3549,23,
1792,3565,23,
1793,3615,23,
1794,3755,23,
1795,3852,23,
1796,3948,23,
1797,3972,23,
1798,3986,23,
1799,3988,23,
1800,3990,23,
1801,3999,23,
1802,4016,23,
1803,4019,23,
1804,4025,23,
1805,4039,23,
1806,4054,23,
1807,4090,23,
1808,4154,23,
1809,4161,23,
1810,4232,23,
1811,4270,23,
1812,4299,23,
1813,4344,23,
1814,4366,23,
1815,4367,23,
1816,4369,23,
1817,4378,23,
1818,4446,23,
1819,4449,23,
1820,4519,23,
1821,4638,23,
1822,4718,23,
1823,4734,23,
1824,4776,23,
1825,4783,23,
1826,4821,23,
1827,4846,23,
1828,4848,23,
1829,4865,23,
1830,4901,23,
1831,4979,23,
1832,4990,23,
1833,5013,23,
1834,5014,23,
1835,5015,23,
1836,5103,23,
1837,5110,23,
1838,5171,23,
1839,5254,23,
1840,5293,23,
1841,5299,23,
1842,5313,23,
1843,5364,23,
1844,5388,23,
1845,5419,23,
1846,5463,23,
1847,5504,23,
1848,5630,23,
1849,5693,23,
1850,5785,23,
1851,6143,23,
1852,6156,23,
1853,6157,23,
1854,6166,23,
1855,6170,23,
1856,6297,23,
1857,6345,23,
1858,6358,23,
1859,38,23,
1860,2376,23,
1861,2378,23,
1862,2402,23,
1863,2403,23,
1864,2724,23,
1865,2989,23,
1866,2990,23,
1867,3633,23,
1868,3635,23,
1869,3638,23,
1870,3697,23,
1871,3868,23,
1872,3984,23,
1873,4005,23,
1874,4040,23,
1875,4085,23,
1876,4489,23,
1877,4545,23,
1878,4621,23,
1879,4701,23,
1880,5219,23,
1881,5796,23,
1882,6503,23,
1883,7569,23,
1884,7570,23,
1885,7573,23,
1886,7701,23,
1887,8574,23,
1888,8946,23,
1889,26340,23,
1890,30825,23,
1891,34162,23,
1892,39715,23,
1893,40815,23,
1894,41566,23,
1895,45186,23,
1896,45447,23,
1897,45672,23,
1898,46972,23,
1899,47566,23,
1900,47997,23,
1901,50189,23,
1902,51084,23,
1903,52730,23,
1904,52973,23,
1905,53121,23,
1906,53322,23,
1907,54276,23,
1908,56775,23,
1909,58025,23,
1910,58998,23,
1911,59369,23,
1912,59429,23,
1913,59900,23,
1914,61160,23,
1915,63082,23,
1916,64032,23,
1917,68791,23,
1918,68793,23,
1919,69526,23,
1920,69644,23,
1921,72641,23,
1922,73106,23,
1923,73319,23,
1924,73858,23,
1925,76093,23,
1926,78637,23,
1927,79134,23,
1928,79185,23,
1929,80166,23,
1930,81229,23,
1931,81564,23,
1932,81591,23,
1933,81834,23,
1934,82202,23,
1935,85259,23,
1936,86068,23,
1937,87520,23,
1938,88125,23,
1939,88405,23,
1940,88744,23,
1941,90249,23,
1942,91535,23,
1943,91630,23,
1944,93510,23,
1945,94503,23,
1946,94677,23,
1947,94777,23,
1948,95067,23,
1949,95170,23,
1950,95738,23,
1951,96004,23,
1952,96588,23,
1953,97913,23,
1954,99532,23,
1955,102481,23,
1956,102716,23,
1957,102993,23,
1958,103141,23,
1959,103228,23,
1960,103372,23,
1961,103384,23,
1962,103801,23,
1963,103810,23,
1964,103819,23,
1965,103883,23,
1966,104211,23,
1967,105213,23,
1968,105653,23,
1969,105844,23,
1970,105954,23,
1971,106491,23,
1972,106540,23,
1973,106916,23,
1974,106918,23,
1975,106920,23,
1976,107013,23,
1977,107449,23,
1978,108156,23,
1979,108190,23,
1980,108932,23,
1981,108945,23,
1982,109576,23,
1983,109723,23,
1984,109864,23,
1985,110130,23,
1986,110553,23,
1987,111113,23,
1988,111617,23,
1989,111743,23,
1990,111781,23,
1991,111844,23,
1992,112138,23,
1993,112175,23,
1994,114180,23,
1995,114818,23,
1996,115502,23,
1997,115617,23,
1998,115877,23,
1999,117368,23,
2000,117529,23,
2001,117572,23,
2002,117590,23,
2003,117851,23,
2004,117922,23,
2005,119141,23,
2006,119155,23,
2007,119964,23,
2008,122896,23,
2009,126548,23,
2010,130450,23,
2011,132157,23,
2012,133419,23,
2013,134368,23,
2014,134393,23,
2015,135133,23,
2016,135536,23,
2017,135861,23,
2018,135887,23,
2019,136016,23,
2020,138036,23,
2021,138186,23,
2022,139642,23,
2023,139717,23,
2024,139915,23,
2025,140301,23,
2026,142536,23,
2027,143245,23,
2028,148675,23,
2029,149380,23,
2030,160565,23,
2031,160872,23,
2032,164909,23,
2033,166492,23,
2034,167036,23,
2035,168248,23,
2036,173307,23,
2037,1952,23,
2038,1953,23,
2039,2160,23,
2040,3006,23,
2041,4017,23,
2042,4036,23,
2043,4903,23,
2044,5617,23,
2045,5673,23,
2046,6711,23,
2047,8464,23,
2048,8622,23,
2049,30707,23,
2050,31410,23,
2051,34437,23,
2052,39183,23,
2053,41997,23,
2054,46976,23,
2055,52281,23,
2056,53519,23,
2057,54503,23,
2058,55820,23,
2059,56171,23,
2060,56782,23,
2061,56788,23,
2062,60766,23,
2063,61323,23,
2064,64575,23,
2065,66097,23,
2066,68536,23,
2067,71464,23,
2068,29,23,
2069,175,23,
2070,272,23,
2071,334,23,
2072,741,23,
2073,1050,23,
2074,1175,23,
2075,1217,23,
2076,1218,23,
2077,1232,23,
2078,1233,23,
2079,1237,23,
2080,1243,23,
2081,1248,23,
2082,1249,23,
2083,1274,23,
2084,1284,23,
2085,1425,23,
2086,1464,23,
2087,1711,23,
2088,1809,23,
2089,1859,23,
2090,1884,23,
2091,1960,23,
2092,2579,23,
2093,2686,23,
2094,2726,23,
2095,2730,23,
2096,2912,23,
2097,3030,23,
2098,3181,23,
2099,3265,23,
2100,3822,23,
2101,4235,23,
2102,5333,23,
2103,6234,23,
2104,6387,23,
2105,6721,23,
2106,6773,23,
2107,6790,23,
2108,6857,23,
2109,6920,23,
2110,6989,23,
2111,7064,23,
2112,7069,23,
2113,7123,23,
2114,7587,23,
2115,7924,23,
2116,7932,23,
2117,8012,23,
2118,8228,23,
2119,8370,23,
2120,2405,23,
2121,3556,23,
2122,4855,23,
2123,5064,23,
2124,5791,23,
2125,31696,23,
2126,35836,23,
2127,47610,23,
2128,57368,23,
2129,61024,23,
2130,61132,23,
2131,86882,23,
2132,102407,23,
2133,132660,23,
2134,122912,23,
2135,122916,23,
2136,176371,23,
2137,187541,23,
2138,187593,23,
2139,238,23,
2140,421,23,
2141,808,23,
2142,969,23,
2143,1083,23,
2144,1262,23,
2145,1287,23,
2146,1387,23,
2147,1592,23,
2148,2032,23,
2149,2142,23,
2150,2151,23,
2151,2311,23,
2152,2530,23,
2153,2532,23,
2154,2876,23,
2155,2886,23,
2156,3037,23,
2157,3350,23,
2158,3451,23,
2159,3519,23,
2160,3654,23,
2161,3791,23,
2162,3836,23,
2163,23,23,
2164,147,23,
2165,211,23,
2166,428,23,
2167,456,23,
2168,481,23,
2169,507,23,
2170,635,23,
2171,714,23,
2172,851,23,
2173,1120,23,
2174,1171,23,
2175,1253,23,
2176,1271,23,
2177,1303,23,
2178,1459,23,
2179,1480,23,
2180,1678,23,
2181,1785,23,
2182,2021,23,
2183,2231,23,
2184,2272,23,
2185,2358,23,
2186,2618,23,
2187,2841,23,
2188,2908,23,
2189,2952,23,
2190,3020,23,
2191,3100,23,
2192,3105,23,
2193,3107,23,
2194,3169,23,
2195,3178,23,
2196,3198,23,
2197,3246,23,
2198,3250,23,
2199,3252,23,
2200,3256,23,
2201,3260,23,
2202,3271,23,
2203,3272,23,
2204,3360,23,
2205,3543,23,
2206,3783,23,
2207,3950,23,
2208,3980,23,
2209,4047,23,
2210,4211,23,
2211,4238,23,
2212,4251,23,
2213,4343,23,
2214,4626,23,
2215,4688,23,
2216,4772,23,
2217,4787,23,
2218,5009,23,
2219,5010,23,
2220,5055,23,
2221,5152,23,
2222,5267,23,
2223,5292,23,
2224,5329,23,
2225,5446,23,
2226,5577,23,
2227,5632,23,
2228,5682,23,
2229,5747,23,
2230,5945,23,
2231,5955,23,
2232,6281,23,
2233,6428,23,
2234,6537,23,
2235,6552,23,
2236,6565,23,
2237,6617,23,
2238,6796,23,
2239,6817,23,
2240,6867,23,
2241,6884,23,
2242,6947,23,
2243,6953,23,
2244,6957,23,
2245,6974,23,
2246,6993,23,
2247,6997,23,
2248,7009,23,
2249,7025,23,
2250,7090,23,
2251,7263,23,
2252,7481,23,
2253,7649,23,
2254,7706,23,
2255,7841,23,
2256,7842,23,
2257,7884,23,
2258,8010,23,
2259,8132,23,
2260,8378,23,
2261,8493,23,
2262,8495,23,
2263,8633,23,
2264,8810,23,
2265,8874,23,
2266,8914,23,
2267,8937,23,
2268,8951,23,
2269,8977,23,
2270,8982,23,
2271,8983,23,
2272,26649,23,
2273,26695,23,
2274,26750,23,
2275,26812,23,
2276,26901,23,
2277,27408,23,
2278,27450,23,
2279,27788,23,
2280,27793,23,
2281,31101,23,
2282,31116,23,
2283,31225,23,
2284,31420,23,
2285,33166,23,
2286,33558,23,
2287,33660,23,
2288,34536,23,
2289,36517,23,
2290,36527,23,
2291,37731,23,
2292,37739,23,
2293,38886,23,
2294,39381,23,
2295,39444,23,
2296,40278,23,
2297,40414,23,
2298,40583,23,
2299,41569,23,
2300,41863,23,
2301,42004,23,
2302,43396,23,
2303,43921,23,
2304,43928,23,
2305,43936,23,
2306,44195,23,
2307,44204,23,
2308,44761,23,
2309,45658,23,
2310,46723,23,
2311,47629,23,
2312,47644,23,
2313,47894,23,
2314,48326,23,
2315,48385,23,
2316,48738,23,
2317,48879,23,
2318,49265,23,
2319,49530,23,
2320,49822,23,
2321,49961,23,
2322,50068,23,
2323,50442,23,
2324,51080,23,
2325,51255,23,
2326,51471,23,
2327,51935,23,
2328,52042,23,
2329,52241,23,
2330,52328,23,
2331,52952,23,
2332,53123,23,
2333,53550,23,
2334,53953,23,
2335,54736,23,
2336,54962,23,
2337,54997,23,
2338,55080,23,
2339,55094,23,
2340,55116,23,
2341,55274,23,
2342,55363,23,
2343,55721,23,
2344,55908,23,
2345,56145,23,
2346,56587,23,
2347,56607,23,
2348,56921,23,
2349,58293,23,
2350,58803,23,
2351,59018,23,
2352,59129,23,
2353,59387,23,
2354,60046,23,
2355,60389,23,
2356,60647,23,
2357,60674,23,
2358,60735,23,
2359,60753,23,
2360,60941,23,
2361,60943,23,
2362,61011,23,
2363,61167,23,
2364,61210,23,
2365,61236,23,
2366,61248,23,
2367,61350,23,
2368,61352,23,
2369,61628,23,
2370,61986,23,
2371,62374,23,
2372,62376,23,
2373,62394,23,
2374,62792,23,
2375,62799,23,
2376,62849,23,
2377,63033,23,
2378,63062,23,
2379,63433,23,
2380,64030,23,
2381,64497,23,
2382,64716,23,
2383,64983,23,
2384,64997,23,
2385,65216,23,
2386,65682,23,
2387,65982,23,
2388,67534,23,
2389,68205,23,
2390,69849,23,
2391,70336,23,
2392,71106,23,
2393,71135,23,
2394,953,23,
2395,1204,23,
2396,1242,23,
2397,1772,23,
2398,1792,23,
2399,1939,23,
2400,1945,23,
2401,2301,23,
2402,3363,23,
2403,4980,23,
2404,7156,23,
2405,7379,23,
2406,26554,23,
2407,26729,23,
2408,64620,23,
2409,87306,23,
2410,98961,23,
2411,96821,23,
2412,605,23,
2413,612,23,
2414,1099,23,
2415,1231,23,
2416,1353,23,
2417,1361,23,
2418,1363,23,
2419,1393,23,
2420,74,23,
2421,78,23,
2422,194,23,
2423,203,23,
2424,246,23,
2425,471,23,
2426,786,23,
2427,1104,23,
2428,1429,23,
2429,1458,23,
2430,28,23,
2431,94,23,
2432,249,23,
2433,307,23,
2434,308,23,
2435,322,23,
2436,385,23,
2437,446,23,
2438,452,23,
2439,562,23,
2440,580,23,
2441,613,23,
2442,715,23,
2443,805,23,
2444,994,23,
2445,1027,23,
2446,1056,23,
2447,1177,23,
2448,1280,23,
2449,1365,23,
2450,1399,23,
2451,1446,23,
2452,1476,23,
2453,1487,23,
2454,1537,23,
2455,1545,23,
2456,1621,23,
2457,1633,23,
2458,1643,23,
2459,1672,23,
2460,1673,23,
2461,1799,23,
2462,1801,23,
2463,1841,23,
2464,2112,23,
2465,2310,23,
2466,2333,23,
2467,2357,23,
2468,2391,23,
2469,2443,23,
2470,2501,23,
2471,2690,23,
2472,2875,23,
2473,2943,23,
2474,3997,23,
2475,5146,23,
2476,5449,23,
2477,6242,23,
2478,6567,23,
2479,6618,23,
2480,26606,23,
2481,27193,23,
2482,27728,23,
2483,27801,23,
2484,31184,23,
2485,44974,23,
2486,544,23,
2487,2269,23,
2488,2735,23,
2489,2794,23,
2490,3066,23,
2491,3270,23,
2492,3347,23,
2493,3362,23,
2494,3766,23,
2495,3861,23,
2496,4220,23,
2497,5093,23,
2498,5312,23,
2499,6662,23,
2500,585,23,
2501,2342,23,
2502,3019,23,
2503,82,23,
2504,121,23,
2505,199,23,
2506,228,23,
2507,306,23,
2508,514,23,
2509,685,23,
2510,3285,23,
2511,3968,23,
2512,4890,23,
2513,6708,23,
2514,6763,23,
2515,7173,23,
2516,7444,23,
2517,8981,23,
2518,54001,23,
2519,55280,23,
2520,56941,23,
2521,59725,23,
2522,61240,23,
2523,65230,23,
2524,71033,23,
2525,85774,23,
2526,86781,23,
2527,87869,23,
2528,89759,23,
2529,93840,23,
2530,96829,23,
2531,97921,23,
2532,100714,23,
2533,101525,23,
2534,103980,23,
2535,111659,23,
2536,111921,23,
2537,112290,23,
2538,115569,23,
2539,116897,23,
2540,125916,23,
2541,128360,23,
2542,136864,23,
2543,122,23,
2544,144,23,
2545,227,23,
2546,408,23,
2547,413,23,
2548,418,23,
2549,424,23,
2550,433,23,
2551,436,23,
2552,459,23,
2553,550,23,
2554,639,23,
2555,782,23,
2556,1191,23,
2557,1343,23,
2558,1431,23,
2559,1453,23,
2560,1468,23,
2561,1488,23,
2562,1513,23,
2563,1667,23,
2564,1726,23,
2565,1810,23,
2566,1835,23,
2567,1975,23,
2568,1976,23,
2569,2146,23,
2570,2155,23,
2571,2236,23,
2572,2297,23,
2573,2306,23,
2574,2352,23,
2575,2404,23,
2576,2433,23,
2577,2497,23,
2578,2500,23,
2579,2505,23,
2580,2568,23,
2581,2574,23,
2582,2598,23,
2583,2702,23,
2584,2713,23,
2585,2771,23,
2586,2795,23,
2587,2796,23,
2588,2805,23,
2589,2827,23,
2590,2861,23,
2591,2871,23,
2592,2890,23,
2593,2906,23,
2594,3098,23,
2595,3120,23,
2596,3142,23,
2597,3177,23,
2598,3186,23,
2599,3208,23,
2600,3259,23,
2601,3261,23,
2602,3298,23,
2603,3326,23,
2604,3502,23,
2605,3552,23,
2606,3646,23,
2607,3694,23,
2608,3695,23,
2609,3764,23,
2610,3824,23,
2611,3841,23,
2612,3946,23,
2613,3987,23,
2614,4008,23,
2615,4041,23,
2616,4062,23,
2617,4067,23,
2618,4084,23,
2619,4102,23,
2620,4132,23,
2621,4153,23,
2622,4155,23,
2623,4207,23,
2624,4280,23,
2625,4293,23,
2626,4317,23,
2627,4321,23,
2628,4322,23,
2629,4333,23,
2630,4349,23,
2631,4351,23,
2632,4359,23,
2633,4361,23,
2634,4396,23,
2635,4442,23,
2636,4466,23,
2637,4477,23,
2638,4482,23,
2639,4487,23,
2640,4509,23,
2641,4516,23,
2642,4541,23,
2643,4564,23,
2644,4565,23,
2645,4577,23,
2646,4623,23,
2647,4629,23,
2648,4654,23,
2649,4679,23,
2650,4686,23,
2651,57,23,
2652,259,23,
2653,484,23,
2654,519,23,
2655,828,23,
2656,1105,23,
2657,18,23,
2658,663,23,
2659,737,23,
2660,833,23,
2661,836,23,
2662,889,23,
2663,69,23,
2664,934,23,
2665,1005,23,
2666,1033,23,
2667,1390,23,
2668,1442,23,
2669,1615,23,
2670,1642,23,
2671,1753,23,
2672,1769,23,
2673,1863,23,
2674,1866,23,
2675,1934,23,
2676,2042,23,
2677,2064,23,
2678,2106,23,
2679,2124,23,
2680,2195,23,
2681,2431,23,
2682,2504,23,
2683,2718,23,
2684,2731,23,
2685,3004,23,
2686,3196,23,
2687,3249,23,
2688,3268,23,
2689,3274,23,
2690,3385,23,
2691,4104,23,
2692,4502,23,
2693,4929,23,
2694,4958,23,
2695,4974,23,
2696,5151,23,
2697,5220,23,
2698,5283,23,
2699,5307,23,
2700,5308,23,
2701,5500,23,
2702,5528,23,
2703,5568,23,
2704,5582,23,
2705,5585,23,
2706,5589,23,
2707,7294,23,
2708,33495,23,
2709,53993,23,
2710,391,23,
2711,2121,23,
2712,2942,23,
2713,3844,23,
2714,3969,23,
2715,4474,23,
2716,4975,23,
2717,5108,23,
2718,6765,23,
2719,7160,23,
2720,8966,23,
2721,45950,23,
2722,47423,23,
2723,51931,23,
2724,53894,23,
2725,63876,23,
2726,68932,23,
2727,69712,23,
2728,72395,23,
2729,79242,23,
2730,82767,23,
2731,96567,23,
2732,96811,23,
2733,97923,23,
2734,100383,23,
2735,106100,23,
2736,108729,23,
2737,112804,23,
2738,117881,23,
2739,132424,23,
2740,137337,23,
2741,140174,23,
2742,140247,23,
2743,140715,23,
2744,145839,23,
2745,146656,23,
2746,159817,23,
2747,163645,23,
2748,166643,23,
2749,171011,23,
2750,1320,23,
2751,5882,23,
2752,8371,23,
2753,909,23,
2754,1251,23,
2755,1273,23,
2756,1289,23,
2757,2164,23,
2758,2553,23,
2759,2732,23,
2760,2925,23,
2761,3221,23,
2762,3415,23,
2763,3730,23,
2764,4282,23,
2765,4399,23,
2766,4658,23,
2767,4914,23,
2768,4928,23,
2769,5004,23,
2770,5021,23,
2771,5810,23,
2772,5932,23,
2773,6239,23,
2774,6663,23,
2775,6666,23,
2776,6975,23,
2777,7063,23,
2778,7206,23,
2779,7247,23,
2780,7327,23,
2781,7396,23,
2782,7700,23,
2783,7748,23,
2784,8143,23,
2785,8157,23,
2786,8235,23,
2787,8253,23,
2788,8379,23,
2789,8879,23,
2790,8928,23,
2791,8974,23,
2792,26258,23,
2793,26326,23,
2794,26422,23,
2795,27156,23,
2796,27513,23,
2797,32657,23,
2798,32659,23,
2799,32875,23,
2800,32898,23,
2801,33781,23,
2802,37545,23,
2803,44719,23,
2804,45880,23,
2805,46062,23,
2806,46862,23,
2807,52885,23,
2808,62336,23,
2809,62644,23,
2810,63312,23,
2811,64278,23,
2812,66335,23,
2813,79224,23,
2814,81018,23,
2815,81562,23,
2816,82848,23,
2817,85796,23,
2818,88911,23,
2819,90522,23,
2820,90746,23,
2821,91094,23,
2822,92046,23,
2823,92427,23,
2824,92475,23,
2825,93114,23,
2826,93326,23,
2827,96606,23,
2828,97225,23,
2829,97304,23,
2830,100498,23,
2831,101072,23,
2832,103171,23,
2833,104283,23,
2834,104913,23,
2835,105250,23,
2836,107338,23,
2837,107565,23,
2838,111732,23,
2839,113374,23,
2840,114335,23,
2841,115203,23,
2842,122898,23,
2843,127146,23,
2844,128695,23,
2845,134170,23,
2846,134515,23,
2847,135143,23,
2848,135456,23,
2849,136018,23,
2850,136305,23,
2851,136564,23,
2852,137857,23,
2853,138208,23,
2854,139644,23,
2855,140928,23,
2856,142074,23,
2857,142448,23,
2858,142602,23,
2859,142961,23,
2860,142997,23,
2861,143859,23,
2862,143969,23,
2863,149406,23,
2864,151759,23,
2865,156607,23,
2866,160569,23,
2867,164280,23,
2868,165969,23,
2869,167370,23,
2870,168254,23,
2871,168492,23,
2872,170705,23,
2873,170875,23,
2874,171701,23,
2875,171759,23,
2876,172013,23,
2877,172461,23,
2878,174055,23,
2879,174141,23,
2880,174403,23,
2881,174737,23,
2882,175485,23,
2883,175661,23,
2884,175693,23,
2885,175705,23,
2886,175707,23,
2887,175743,23,
2888,175781,23,
2889,179073,23,
2890,188301,23,
2891,190183,23,
2892,387,23,
2893,479,23,
2894,482,23,
2895,522,23,
2896,781,23,
2897,1011,23,
2898,1014,23,
2899,1235,23,
2900,1244,23,
2901,1301,23,
2902,1350,23,
2903,1873,23,
2904,1997,23,
2905,1999,23,
2906,2159,23,
2907,2183,23,
2908,2265,23,
2909,2322,23,
2910,2356,23,
2911,2363,23,
2912,2379,23,
2913,2380,23,
2914,2408,23,
2915,2454,23,
2916,2524,23,
2917,2533,23,
2918,2554,23,
2919,2587,23,
2920,2613,23,
2921,2615,23,
2922,2634,23,
2923,2661,23,
2924,2664,23,
2925,2752,23,
2926,2978,23,
2927,3115,23,
2928,3148,23,
2929,3388,23,
2930,3430,23,
2931,3614,23,
2932,3799,23,
2933,3814,23,
2934,3917,23,
2935,3918,23,
2936,3959,23,
2937,4215,23,
2938,4241,23,
2939,4255,23,
2940,4267,23,
2941,4291,23,
2942,4340,23,
2943,4437,23,
2944,4464,23,
2945,4496,23,
2946,4508,23,
2947,4591,23,
2948,4713,23,
2949,4876,23,
2950,4971,23,
2951,4992,23,
2952,5040,23,
2953,5339,23,
2954,5505,23,
2955,5672,23,
2956,5712,23,
2957,6323,23,
2958,6371,23,
2959,6659,23,
2960,6786,23,
2961,6793,23,
2962,6873,23,
2963,6880,23,
2964,7000,23,
2965,7004,23,
2966,7007,23,
2967,7040,23,
2968,7163,23,
2969,7757,23,
2970,7983,23,
2971,8623,23,
2972,26680,23,
2973,34338,23,
2974,39414,23,
2975,42723,23,
2976,45666,23,
2977,48877,23,
2978,52722,23,
2979,57532,23,
2980,59306,23,
2981,60487,23,
2982,33646,23,
2983,50794,23,
2984,51077,23,
2985,52245,23,
2986,54995,23,
2987,54999,23,
2988,56801,23,
2989,65514,23,
2990,69481,23,
2991,86892,23,
2992,93721,23,
2993,93838,23,
2994,110501,23,
2995,748,23,
2996,916,23,
2997,1125,23,
2998,1982,23,
2999,1293,23,
3000,198,23,
3001,473,23,
3002,518,23,
3003,707,23,
3004,728,23,
3005,861,23,
3006,897,23,
3007,942,23,
3008,951,23,
3009,955,23,
3010,1184,23,
3011,1254,23,
3012,1268,23,
3013,1277,23,
3014,1388,23,
3015,1416,23,
3016,1498,23,
3017,1564,23,
3018,1646,23,
3019,1670,23,
3020,1858,23,
3021,1912,23,
3022,2009,23,
3023,2067,23,
3024,2102,23,
3025,2202,23,
3026,2289,23,
3027,2429,23,
3028,2476,23,
3029,2681,23,
3030,2759,23,
3031,2917,23,
3032,2922,23,
3033,2935,23,
3034,2961,23,
3035,3045,23,
3036,3334,23,
3037,3426,23,
3038,3446,23,
3039,3494,23,
3040,3507,23,
3041,3593,23,
3042,3628,23,
3043,3632,23,
3044,3643,23,
3045,3769,23,
3046,3773,23,
3047,3774,23,
3048,3811,23,
3049,3901,23,
3050,3937,23,
3051,280,23,
3052,928,23,
3053,1151,23,
3054,1428,23,
3055,1631,23,
3056,1696,23,
3057,1797,23,
3058,1944,23,
3059,2020,23,
3060,2075,23,
3061,3075,23,
3062,3230,23,
3063,3461,23,
3064,3498,23,
3065,3504,23,
3066,6460,23,
3067,2739,23,
3068,6058,23,
3069,6541,23,
3070,6564,23,
3071,27660,23,
3072,27706,23,
3073,27808,23,
3074,48043,23,
3075,49130,23,
3076,49649,23,
3077,50804,23,
3078,51086,23,
3079,59501,23,
3080,60072,23,
3081,60126,23,
3082,63072,23,
3083,67734,23,
3084,68554,23,
3085,68848,23,
3086,74228,23,
3087,78105,23,
3088,79357,23,
3089,80693,23,
3090,82461,23,
3091,83369,23,
3092,86911,23,
3093,87430,23,
3094,89492,23,
3095,89864,23,
3096,90866,23,
3097,96861,23,
3098,99149,23,
3099,102123,23,
3100,103042,23,
3101,103341,23,
3102,104863,23,
3103,106002,23,
3104,107348,23,
3105,107406,23,
3106,111360,23,
3107,113741,23,
3108,114662,23,
3109,114678,23,
3110,114935,23,
3111,115210,23,
3112,115680,23,
3113,118696,23,
3114,128512,23,
3115,135518,23,
3116,142222,23,
3117,143355,23,
3118,158966,23,
3119,161131,23,
3120,166534,23,
3121,168250,23,
3122,170827,23,
3123,171763,23,
3124,172591,23,
3125,173925,23,
3126,174053,23,
3127,175303,23,
3128,176601,23,
3129,179401,23,
3130,179819,23,
3131,182715,23,
3132,183611,23,
3133,184471,23,
3134,185031,23,
3135,187595,23,
3136,1202,23,
3137,1965,23,
3138,3088,23,
3139,4105,23,
3140,6104,23,
3141,7022,23,
3142,7132,23,
3143,7387,23,
3144,7980,23,
3145,8376,23,
3146,8873,23,
3147,27846,23,
3148,27904,23,
3149,30810,23,
3150,33779,23,
3151,45728,23,
3152,53000,23,
3153,54259,23,
3154,64285,23,
3155,67997,23,
3156,77800,23,
3157,86290,23,
3158,86504,23,
3159,89753,23,
3160,89904,23,
3161,92494,23,
3162,92535,23,
3163,95858,23,
3164,98491,23,
3165,102217,23,
3166,104069,23,
3167,365,23,
3168,968,23,
3169,1096,23,
3170,1762,23,
3171,1889,23,
3172,2313,23,
3173,2905,23,
3174,3041,23,
3175,4023,23,
3176,4128,23,
3177,4380,23,
3178,4448,23,
3179,4773,23,
3180,4964,23,
3181,5026,23,
3182,5225,23,
3183,5291,23,
3184,5417,23,
3185,5690,23,
3186,5878,23,
3187,5954,23,
3188,6188,23,
3189,6214,23,
3190,6218,23,
3191,6296,23,
3192,6331,23,
3193,6385,23,
3194,6936,23,
3195,6944,23,
3196,7139,23,
3197,7162,23,
3198,7235,23,
3199,7360,23,
3200,7411,23,
3201,7743,23,
3202,7930,23,
3203,7982,23,
3204,8014,23,
3205,8093,23,
3206,8645,23,
3207,8795,23,
3208,8832,23,
3209,26504,23,
3210,27020,23,
3211,27266,23,
3212,27523,23,
3213,27869,23,
3214,33683,23,
3215,34072,23,
3216,42632,23,
3217,255,23,
3218,523,23,
3219,535,23,
3220,1216,23,
3221,1326,23,
3222,1382,23,
3223,1541,23,
3224,1956,23,
3225,2257,23,
3226,2312,23,
3227,2316,23,
3228,2401,23,
3229,2956,23,
3230,2966,23,
3231,3029,23,
3232,3074,23,
3233,3201,23,
3234,3262,23,
3235,3444,23,
3236,4079,23,
3237,4149,23,
3238,4158,23,
3239,4203,23,
3240,4231,23,
3241,4465,23,
3242,4499,23,
3243,4537,23,
3244,4572,23,
3245,4581,23,
3246,4585,23,
3247,4611,23,
3248,4616,23,
3249,5023,23,
3250,5265,23,
3251,5548,23,
3252,5644,23,
3253,6022,23,
3254,6025,23,
3255,6124,23,
3256,6313,23,
3257,6636,23,
3258,6754,23,
3259,6832,23,
3260,6979,23,
3261,6996,23,
3262,7015,23,
3263,7027,23,
3264,7028,23,
3265,7046,23,
3266,7048,23,
3267,7127,23,
3268,7325,23,
3269,7493,23,
3270,7624,23,
3271,7647,23,
3272,7766,23,
3273,8024,23,
3274,8158,23,
3275,5628,23,
3276,8604,23,
3277,8605,23,
